ID,MAX_US,O_LEVEL,OM_LEVEL,A_LEVEL_DIFF,A_SLOPE_TYPE,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_LAT,D_LONG,E_DISTANCE_MAP,E_TIME_MAP,D_TYPE,O_LANDMARK,O_LAT,O_LONG,A_DISTANCE_MAP,A_TIME_MAP,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,PARK_RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M,ACCESS_DIS_B,EGRESS_DIS_B,VEHICLE
71,-0.148,927,907,-20,fall,National College (green line),Mahatma Gandhi Road (purple line),Mg road church street,12.9743463,77.60869722,0.3,5,Shopping,Baswangudi doddaganapathi temple,12.94070478,77.57467309,1.3,6,Home,02:30:00,Metro ,30,Dropped-off by friends/others ,10,1.5 km to 2 km ,5,Walk ,5,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,,Metro ,18-25 yrs ,Graduate,Employed,,1,2,1,0,0,10,-1,4,1,1,1,4,2,4,0,8,1,3,2,1
1526,-0.119,936,918,-18,fall,Peenya (green line),Lalbagh (green line),West gate,,,,,Home,Bfw company,13.03867527,77.53535039,1.6,22,Work,14:45:00,Metro ,60,Walk ,1,1.5 km to 2 km ,6,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,Bus,Bus,18-25 yrs ,Graduate,Student,"25,001 â€“ 50,000",0,0,0,0,"No, I will not use a bicycle. .",5,4,1,2,1,1,4,2,4,1,1,1,3,2,0
1996,0.683,911,932,21,rise,Rashtreeya Vidyalaya Road (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",KSR,,,,,Other,Bit college ,12.95408529,77.57093584,4,10,School,11:35:00,Metro ,30,Auto Rickshaw ,10,1.5 km to 2 km ,7,Walk ,10,0.5 to 1 km ,,For access trip only ,,,No ,70,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0,0,0,0,"No, I will not use a bicycle. .",15,4,8,3,1,1,4,2,1,0,5,1,3,2,0
2194,0.088,919,931,21,rise,Jayanagar (green line),Mantri Square Sampige Road (green line),"Shangri-La, Mount Carmel college ",,,,,School,Central mall,12.91654651,77.59089937,2.8,10,Home,11:03:00,Metro ,30,Drove and parked a two-Wheeler ,10,1.5 km to 2 km ,8,Auto Rickshaw ,10,3.5 km to 4 km ,3,For neither access nor egress trips ,,,Metro card ,20,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1,2,1,0,"No, I will not use a bicycle. .",15,4,3,1,1,1,4,8,4,0,3,5,3,4,1
452,0.428,907,912,5,rise,National College (green line),Nagasandra (green line),Near nagasandra metro station ,,,,,Work,"Chamrajpet, uma talkies near",12.95792567,77.55923308,2.2,7,Home,10:55:00,Metro ,45,Two-Wheeler ,7,1.5 km to 2 km ,1,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,,Metro ,46-60 yrs ,10th,Employed,"1,00,001 â€“ 2,00,000",0,3,0,0,0,10,-1,2,1,1,4,4,1,4,1,3,1,3,1,1
2347,0,841,814,0,flat,Mysore Road (purple line),Kengeri (purple line),Rr medical college,,,,,School,"Chandra layout, mysore road ",12.9522033,77.53586248,1.4,4,Home,08:45:00,Metro + Bus ,45,Drove and parked a two-Wheeler ,10,1.5 km to 2 km ,3,Walk ,7,< 0.5 km ,,For neither access nor egress trips ,3,5,Metro card ,15,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,3,1,3,1,4,1,4,1,3,1,3,1,1
2228,1.4,876,900,24,rise,Kadugodi Tree Park (purple line),Krishnarajapuram - K.R.Puram (purple line),ITI Bus stand ,,,,,Home,Channasandra,12.97965653,77.76293943,2,30,Home,14:40:00,Metro + Bus ,70,Walk ,25,1.5 km to 2 km ,5,Walk ,2,< 0.5 km ,,For access trip only ,5,10,No ,50,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,1,3,1,4,1,1,1,1,1,3,1,1
1128,2.6,904,880,24,rise,Nagasandra (green line),Pantharapalya - Nayandahalli (purple line),Global mall nayanadahalli metro station ,,,,,Shopping,"Chikkabidirkal, near vishnuvibhav hotel",13.03373152,77.50562435,2.1,29,Home,11:30:00,Metro ,60,Walk ,15,1.5 km to 2 km ,4,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,,,No ,55,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,12th,Business,"25,001 â€“ 50,000",0,1,0,0,"No, I will not use a bicycle. .",10,4,4,1,1,2,4,1,4,1,1,1,3,1,1
1696,-0.127,929,914,-15,fall,Srirampura (green line),South End Circle (green line),Jaynagar 2nd block,,,,,Home,"Cluny convent , malleshwaram ",13.00471026,77.56214084,1.1,10,School,15:30:00,Metro ,45,Auto Rickshaw ,10,1.5 km to 2 km ,9,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Trade,Unemployed,,1,1,1,0,"No, I will not use a bicycle. .",5,4,1,3,1,3,4,2,4,0,5,1,3,2,1
507,,,,,,Nagasandra (green line),"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Gandhi nagar,12.97920222,77.57654896,1,14,Shopping,Dasarahalli ,,,,,Home,15:00:00,Metro ,45,Two-Wheeler ,10,1.5 km to 2 km ,1,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,No ,120,No crowding  - 25-50% of seats occupied ,Male,,,Metro ,18-25 yrs ,Graduate,Student,,1,2,2,0,0,10,-1,4,1,1,1,4,2,3,1,3,1,3,2,1
2363,-0.9,916,910,-6,fall,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Konanakunte Cross (green line),Konnaakunte ,,,,,Work,"Gandhi nagar, majestic",12.97756446,77.57554997,1,15,Home,10:45:00,Metro ,30,Walk ,15,1.5 km to 2 km ,5,Auto Rickshaw ,10,3.5 km to 4 km ,5,For access trip only ,,,Metro card ,80,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,0,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,2,4,8,1,1,1,5,3,4,0
2082,-1.67,908,903,-5,fall,Mahakavi Kuvempu Road (green line),Kengeri (purple line),Ram nagar,,,,,Home,Gayatri nagar,13.00075706,77.55705793,0.3,4,Work,15:40:00,Metro + Bus ,90,Dropped-off by friends/family members/others ,5,1.5 km to 2 km ,7,Walk ,5,0.5 to 1 km ,,For neither access nor egress trips ,2,2,Metro card ,40,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Unemployed,"25,001 â€“ 50,000",0,1,0,0,"No, I will not use a bicycle. .",15,4,1,2,3,1,4,2,4,1,8,1,3,2,1
1694,0.45,910,914,4,rise,Srirampura (green line),"Sir.M.Visvesvaraya Stn., Central College (purple line)",Central Civil Court ,,,,,Work,Gayatri nagar ,13.00071433,77.5569916,0.9,13,Home,15:45:00,Metro ,30,Two-Wheeler ,5,1.5 km to 2 km ,8,Walk ,10,< 0.5 km ,,For access trip only ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Employed,,1,2,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,2,1,1,3,4,1,1,0,3,1,3,1,1
1925,1,904,897,-7,fall,Halasuru (purple line),Mahalakshmi (green line),"Mahalaxmi layout, near BBMP office ",,,,,Work,"Halsur, near prank Antony public school ",12.97150889,77.62945885,0.7,9,Home,14:15:00,Metro ,80,Walk ,15,1.5 km to 2 km ,5,Rapido/Uber moto/Ola App two-wheeler ,15,3.5 km to 4 km ,3,For both access and egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",1,1,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,2,4,8,3,1,1,7,3,4,1
409,0.118,934,914,-20,fall,Srirampura (green line),Konanakunte Cross (green line),"Kunankunte cross, near Soudhamni kalpana mantapa",,,,,Work,"Himamshu Jothi novas, malleshwaram ",13.00654877,77.56726034,2.1,10,Home,08:30:00,Metro + Bus ,45,Auto Rickshaw ,10,1.5 km to 2 km ,7,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,5,10,Metro card ,42,High crowding - All seats AND 50-75% of standing space occupied ,Female,Yes ,Metro ,Metro ,26-35yrs ,Postgraduate,Employed,,1,0,0,0,0,10,-1,2,1,3,2,4,1,4,0,5,1,3,1,1
1035,1.45,897,910,13,rise,Indiranagar ,,Cubbon park,,,,,Other,Indiranagar Vikas mega mart,12.97244259,77.64796469,2.2,7,Home,11:00:00,Metro ,15,Auto Rickshaw ,7,1.5 km to 2 km ,5,Walk ,5,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,70,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,,Bus and Metro ,18-25 yrs ,Graduate,Employed,,0,0,0,0,0,10,-1,8,1,1,1,4,2,3,0,5,1,3,2,0
1695,0.769,895,911,16,rise,Swami Vivekananda Road (purple line),Jayanagar (green line),"Banshankri,BDA complex bata showroom ",,,,,Work,"Indiranagar, HL",12.96739381,77.64018101,2.6,20,Work,15:30:00,Metro ,60,Walk ,20,1.5 km to 2 km ,8,Two-Wheeler ,10,1.5 km to 2 km ,,For neither access nor egress trips ,,,No ,40,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,10th,Employed,,0,1,0,0,"No, I will not use a bicycle. .",5,4,2,2,1,4,4,4,4,1,1,3,3,3,1
1957,-1,909,904,-5,fall,Indiranagar (purple line),Nagasandra (green line),"Nagasandra, MS ramaiah enclave ",,,,,Home,"Indiranagar, MPS tower ,ICICI Bank ",12.97830041,77.64314992,0.5,7,Work,17:50:00,Metro ,90,Auto Rickshaw ,10,1.5 km to 2 km ,5,Walk ,10,1 km to 1.5 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,,2,2,0,0,"No, I will not use a bicycle. .",15,4,1,2,1,2,4,3,4,1,5,1,3,3,1
1039,0.1,894,909,15,rise,Indiranagar,,"Kengeri,kumbalgudu",,,,,Home,"Indiranagar,100 ft road, Bob's ",12.96712612,77.64077772,1.5,21,Work,11:15:00,Metro ,60,Walk ,15,1.5 km to 2 km ,8,Rapido/Uber Moto/Ola two-wheeler ,15,2.5 km to 3 km ,8,For both access and egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,,Metro ,26-35 yrs ,Graduate,Employed,,1,1,1,0,0,10,-1,1,2,1,2,4,6,3,0,1,7,3,4,1
170,3.6,925,925,0,mixed,Rashtreeya Vidyalaya Road (green line),Kengeri Bus Terminal (purple line),Kengeri bmtc bus stand,12.91045972,77.48284294,0.75,5,Home,JAIN univeristy ,12.91820463,77.59145442,1.7,23,School,11:50:00,Metro ,75,Walk ,20,1.5 km to 2 km ,8,Walk ,5,0.5 to 1 km ,,For access trip only ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,,Bus ,18-25 yrs ,Graduate,Student,"1,00,001 â€“ 2,00,000",1,1,1,0,0,10,-1,1,3,1,1,4,2,1,1,1,1,3,2,1
703,0.016,929,899,-30,fall,Jalahalli ,,"Chikkpette,market",,,,,Social,"Jalahalli, pipeline road",13.03862704,77.53383782,2.8,10,Home,11:15:00,Metro ,45,Two-Wheeler ,15,1.5 km to 2 km ,5,Walk ,30,0.5 to 1 km ,,For both access and egress trips ,,,No ,35,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Bus ,18-25 yrs ,12th,Business,"10,001 â€“ 25,000",0,1,0,0,0,10,-1,6,1,1,1,4,2,3,1,3,1,3,2,1
329,1.076,923,930,7,rise,Jayanagar (green line),Nagasandra (green line),"Christ University, yeshwantpur ",,,,,School,"Jayanagar,4th block,30th A street",12.92590334,77.58327017,0.65,9,Friend,12:30:00,Metro ,40,Ola/Uber car ,10,1.5 km to 2 km ,4,Ola/Uber car ,10,1.5 km to 2 km ,5,For both access and egress trips ,,,No ,150,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Bus and Metro ,18-25 yrs ,12th,Student,"1,00,001 â€“ 2,00,000",2,2,1,0,0,10,-1,3,7,1,1,4,4,3,1,6,6,3,3,1
2070,1.25,921,936,15,rise,South End Circle (green line),Rajarajeshwari Nagar (purple line),"Rajarajeshwari nagar , gopalan mall ",,,,,Friend,"Jayanagar,Ashoka pillar ",12.94006606,77.58684585,2.6,10,Home,12:30:00,Metro ,60,Drove and parked a two-Wheeler ,10,1.5 km to 2 km ,5,Auto Rickshaw ,10,1.5 km to 2 km ,5,For neither access nor egress trips ,,,Metro card ,60,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,"10,001 â€“ 25,000",1,2,1,0,"No, I will not use a bicycle. .",15,4,7,1,1,1,4,4,4,1,3,5,3,3,1
2052,0.45,922,930,8,rise,Jayanagar (green line),Baiyappanahalli (purple line),Whitefield ,,,,,Work,"Jaynagar, banshankri ",12.91760055,77.57414028,2.1,4,Home,08:15:00,Metro + Bus ,120,Drove and parked a two-Wheeler ,5,1.5 km to 2 km ,5,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,5,1,Metro card ,10,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,0,1,0,0,"No, I will not use a bicycle. .",15,4,2,1,3,2,4,1,4,1,3,1,3,1,1
1463,-2.182,827,804,-23,fall,Jnanabharathi (purple line),Jayaprakash Nagar (green line),"JP nagar,11th school,3rd phase ",,,,,Friend,Jnanbharthi college ,12.94190995,77.51052202,1.1,14,Work,14:30:00,Metro ,45,Bicycle ,5,1.5 km to 2 km ,7,Auto Rickshaw ,15,2.5 km to 3 km ,5,For both access and egress trips ,,,No ,100,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Trade,Business,"50,001 â€“ 1,00,000",0,1,0,0,Not Applicable - because neither ends of my trip is home. .,5,3,7,2,1,1,4,6,3,1,2,5,3,4,1
1903,-1.464,846,805,-41,fall,Jnanabharathi (purple line),Rajajinagar (green line),Narayana nethralaya,,,,,Other,"Jnanbharthi layout,vss school ",12.94264208,77.4962347,3.7,12,Home,12:10:00,Metro ,60,Drove and parked a two-Wheeler ,8,1.5 km to 2 km ,7,Walk ,5,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,45,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,46-60 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",1,2,2,0,"No, I will not use a bicycle. .",15,4,8,1,1,4,4,2,3,1,3,1,3,2,1
1157,-1.589,855,808,-62,fall,Rajarajeshwari Nagar (purple line),Magadi Road (purple line),Magadi road 1st cross inside saree shop,,,,,Shopping,"Jouregowda nagara, 13th cross 1st main road",12.95727945,77.54569993,3.9,55,Home,14:30:00,Metro ,45,Walk ,25,1.5 km to 2 km ,8,Walk ,10,1.5 km to 2 km ,,For neither access nor egress trips ,,,No ,75,No crowding  - 50-75% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,10th,Unemployed,,0,1,0,0,"No, I will not use a bicycle. .",10,4,4,1,1,2,4,4,4,0,1,1,3,3,1
567,1.4,907,907,0,hydrograph,Jayaprakash Nagar (green line),Dasarahalli (green line),Provident building dasarahalli ,,,,,School,"JP nagar,ksrtc layout ",12.91413796,77.59311723,2.9,6,Home,10:00:00,Metro ,90,Dropped-off by friends/others ,5,1.5 km to 2 km ,3,Auto Rickshaw ,30,> 5 km ,5,For neither access nor egress trips ,,,No ,200,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Metro ,18-25 yrs ,Graduate,Student,"10,001 â€“ 25,000",1,1,1,0,0,10,-1,3,1,1,1,4,11,4,1,8,5,3,5,1
495,0,908,908,0,flat,Jayanagar (green line),Goraguntepalya (green line),"Peenya industrial area,aps cranes pvt ltd",,,,,Work,"JP nagar,sarakki signal",12.90639124,77.57406224,0.14,2,Home,10:00:00,Metro + Bus ,60,Walk ,10,1.5 km to 2 km ,5,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,5,10,Metro card ,10,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,,Bus and Metro ,26-35 yrs ,Graduate,Business,"1,00,001 â€“ 2,00,000",1,2,0,0,0,10,-1,2,1,3,2,4,1,4,1,1,1,3,1,1
1146,1.116,774,799,27,rise,Kengeri Bus Terminal (purple line),Dasarahalli (green line),"Hesarghatta,tb cross",,,,,Home,Kengeri bus stop,12.90413004,77.47105053,2.6,38,Other,13:50:00,Metro + Bus ,150,Rapido/uber moto/Ola App two-wheeler ,5,1.5 km to 2 km ,4,Walk ,5,0.5 to 1 km ,,For both access and egress trips ,5,5,Metro card ,45,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"25,001 â€“ 50,000",0,0,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",10,1,1,8,3,2,4,2,3,1,7,1,3,2,0
1148,-1.865,836,793,-43,fall,Pattanagere (purple line),Chickpet (green line),Chikpett whole sale shop,,,,,Shopping,"Kengeri upanagara, bhethasta school ",12.93870519,77.47559814,4.5,8,Home,13:50:00,Metro ,45,Dropped-off by friends/others ,5,1.5 km to 2 km ,4,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,10th,Business,,0,2,0,0,"No, I will not use a bicycle. .",10,4,4,1,1,3,4,1,4,0,8,1,3,1,1
1886,-1.612,861,804,-57,fall,Jnanabharathi (purple line),Krishna Rajendra Market (green line),"KR Market, flower market ",,,,,Shopping,"Kengunte, malathahalli, ",12.96062933,77.49662449,5.1,10,Home,11:15:00,Metro ,45,Drove and parked a two-Wheeler ,10,1.5 km to 2 km ,7,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,35,No crowding  - 50-75% of seats occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,36-45 yrs ,12th,Unemployed,,0,2,0,0,"No, I will not use a bicycle. .",15,4,4,1,1,3,4,1,4,0,3,1,3,1,1
545,0,926,926,0,flat,Rajajinagar (green line),Jayaprakash Nagar (green line),"Bilekalli,JP nagar ",,,,,Work,"Kuruburahalli, mahalaxmi temple ",12.9996481,77.53300917,,,Home,08:45:00,Metro ,45,Auto Rickshaw ,20,1.5 km to 2 km ,2,Rapido/Uber moto/Ola App two-wheeler ,15,3.5 km to 4 km ,4,For egress trip only ,,,No ,100,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Metro ,26-35 yrs ,Graduate,Employed,"50,001 â€“ 1,00,000",0,1,0,0,0,10,-1,2,1,1,2,4,8,2,1,5,7,3,4,1
18,0,897,897,0,flat,Nagasandra (green line),Chickpet (green line),"NT Pete, kodanda Rama swamy temple near",12.96908682,77.56985265,0.6,9,Work,"Madanayakanahalli, kudurigere colony ",13.06812554,77.47719788,5.5,12,Work,11:00:00,Metro ,30,Dropped-off by friends/others ,5,1.5 km to 2 km ,1,Walk ,5,< 0.5 km ,,For both access and egress trips ,,,No ,40,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,,Metro ,26-35 yrs ,10th,Employed,"50,001 â€“ 1,00,000",0,2,0,0,0,10,-1,2,2,1,2,4,1,3,1,8,1,3,1,1
2328,0.275,903,870,-33,flat,Magadi Road (purple line),Cubbon Park (purple line),Cubbon park ,,,,,Social,"Magadi road,bashyam circle ",12.98387928,77.55512127,1.2,16,Home,15:30:00,Metro ,45,Walk ,15,1.5 km to 2 km ,7,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,12th,Student,,0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,6,1,1,1,4,1,1,1,1,1,3,1,1
405,0.346,890,929,39,rise,Mahalakshmi (green line),South End Circle (green line),"Allen coaching centre, South end circle ",,,,,School,"Mahalaxmi layout, Rajajinagar,sg international school ",13.01101904,77.53907903,1.3,6,Home,08:40:00,Metro ,25,Auto Rickshaw ,10,1.5 km to 2 km ,1,Walk ,10,1 km to 1.5 km ,,For both access and egress trips ,,,Metro card ,40,High crowding - All seats AND 50-75% of standing space occupied ,Male,,,Metro ,18-25 yrs ,10th,Student,,3,2,0,0,0,10,-1,3,1,1,1,4,3,3,1,5,1,3,3,1
336,-1,936,911,-25,fall,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Dasarahalli (green line),"Nalagadarahalli, 8th mile",,,,,Home,"Majestic , near vidanasouda",12.97972009,77.58764355,2.9,10,Work,13:00:00,Metro ,45,Auto Rickshaw ,5,1.5 km to 2 km ,10,Car ,10,3 km to 3.5 km ,,For neither access nor egress trips ,,,No ,40,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,,Metro ,18-25 yrs ,12th,Employed,,1,1,0,0,0,10,-1,1,2,1,1,4,7,4,1,5,4,3,4,1
