,Unnamed: 0,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_TYPE,O_LANDMARK,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,PARK_RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M,ACCESS_DIS_B,EGRESS_DIS_B
632,632,"Sir.M.Visvesvaraya Stn., Central College (purple line)",Srirampura (green line),Vivekananda law college ,Work,"Avenue road,kamath hotel ",Work,15:30:00,Metro ,25,Walk ,5,< 0.5 km ,8,Walk ,10,< 0.5 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,Two-Wheeler - from origin to destiantion ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 – 50,000",3.0,2,0,0,Not Applicable - because neither ends of my trip is home. .,5,3,2,2,1,1,1,1,3,1,1,1,1,1
633,633,"Sir.M.Visvesvaraya Stn., Central College (purple line)",Deepanjali Nagar (purple line),"Kavika layout,  7th cross",Home,"KR circle, opp to SEP college, krushi ilake",Work,15:30:00,Metro ,45,Walk ,15,< 0.5 km ,8,Dropped-off by friends/others ,5,0.5 to 1 km ,0.0,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,10th,Employed,,0.0,1,0,0,"No, I will not use a bicycle. .",5,4,1,2,1,4,1,2,4,0,1,8,1,2
634,634,Mahakavi Kuvempu Road (green line),Konanakunte Cross (green line),Forum all,Shopping,Near metro ,Home,15:35:00,Metro ,27,Walk ,10,0.5 to 1 km ,9,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Student,,1.0,1,1,0,"No, I will not use a bicycle. .",5,4,4,1,1,1,2,1,4,0,1,1,2,1
635,635,Mahakavi Kuvempu Road (green line),Krishna Rajendra Market (green line),Kr market ,Shopping,Metro station ,Home,15:40:00,Metro ,30,Walk ,10,< 0.5 km ,8,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,10th,Daily,,0.0,0,0,3,"No, I will not use a bicycle. .",5,4,4,1,1,4,1,1,4,0,1,1,1,1
636,636,"Sir.M.Visvesvaraya Stn., Central College (purple line)",Kengeri (purple line),Kumblugod,Home,SJP,School,15:30:00,Metro ,110,Walk ,15,1 km to 1.5 km ,8,Walk ,20,1 km to 1.5 km ,,For neither access nor egress trips ,,,No ,38,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,,0.0,0,1,0,"No, I will not use a bicycle. .",5,4,1,3,1,1,3,3,4,0,1,1,3,3
637,637,Mantri Square Sampige Road (green line),Jayanagar (green line),Near sapna book house ,Work,Yeshwantpur ,Home,15:30:00,Bus + Metro ,60,Walk ,7,0.5 to 1 km ,5,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,7.0,9.0,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"25,001 – 50,000",0.0,1,1,0,"No, I will not use a bicycle. .",5,4,2,1,2,2,2,2,4,0,1,1,2,2
638,638,Mantri Square Sampige Road (green line),Jayanagar (green line),Central mall,Other,"Rajajinagar, subramanya temple",Shopping,15:10:00,Metro ,25,Dropped-off by friends/others ,10,2 km to 2.5 km ,8,Auto Rickshaw ,5,0.5 to 1 km ,4.0,For egress trip only ,,,No ,77,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"1,00,001 – 2,00,000",0.0,0,0,0,"No, I will not use a bicycle. .",5,4,8,4,1,2,5,2,2,0,8,5,4,2
639,639,"Sir.M.Visvesvaraya Stn., Central College (purple line)",Jalahalli (green line),"Abbigere,gangagudi police station ",Home,Citizen court ,Work,15:55:00,Metro ,40,Walk ,5,< 0.5 km ,9,Two-Wheeler ,30,> 5 km ,,For egress trip only ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,Graduate,Employed,"10,001 – 25,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,2,1,4,1,11,2,1,1,3,1,5
640,640,Mahatma Gandhi Road (purple line),Indiranagar (purple line),Indiranagar,Home,"Church street, mg road",Restaurant,15:30:00,Metro ,40,Walk ,15,< 0.5 km ,10,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Trade,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",5,4,1,5,1,1,1,1,4,1,1,1,1,1
641,641,"Sir.M.Visvesvaraya Stn., Central College (purple line)","Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",High court ,Work,City court,Work,15:56:00,Metro ,15,Walk ,5,< 0.5 km ,7,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,No ,10,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Employed,,1.0,1,1,0,Not Applicable - because neither ends of my trip is home. .,5,3,2,2,1,3,1,1,4,1,1,1,1,1
642,642,Mahatma Gandhi Road (purple line),Indiranagar (purple line),Indiranagar ,Friend,Mg road,Shopping,15:45:00,Metro ,30,Walk ,5,< 0.5 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,15,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Student,,0.0,1,0,0,"No, I will not use a bicycle. .",5,4,7,4,1,1,1,2,4,1,1,1,1,2
643,643,"Sir.M.Visvesvaraya Stn., Central College (purple line)",Nagasandra (green line),"Nagasandra, 8th mile",Work,Vidanasouda ,Work,16:15:00,Metro ,40,Walk ,3,< 0.5 km ,8,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,40,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,12th,Employed,"50,001 – 1,00,000",1.0,1,1,0,Not Applicable - because neither ends of my trip is home. .,5,3,2,2,1,3,1,2,4,1,1,1,1,2
644,644,"Sir.M.Visvesvaraya Stn., Central College (purple line)",Rajajinagar (green line),"JC nagar,cauvery nagar bus stop ",Work,"Cauvery bhavan, citizen court ",Work,16:05:00,Metro ,25,Walk ,5,< 0.5 km ,8,Two-Wheeler ,10,2.5 km to 3 km ,,For egress trip only ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Postgraduate,Employed,"<=10,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,2,2,1,3,1,6,2,1,1,3,1,4
645,645,Mahatma Gandhi Road (purple line),Baiyappanahalli (purple line),Kr puram ,Home,Mg road,Shopping,16:10:00,Metro + Bus ,30,Walk ,5,< 0.5 km ,5,Walk ,10,0.5 to 1 km ,,For egress trip only ,5.0,5.0,No ,40,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",5,4,1,4,3,1,1,2,2,1,1,1,1,2
646,646,National College (green line),Trinity (purple line),Desi restaurant near trinity,Home,Jain college ,School,16:00:00,Metro ,25,Walk ,7,0.5 to 1 km ,9,Walk ,10,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,1,3,1,1,2,2,3,0,1,1,2,2
647,647,"Sir.M.Visvesvaraya Stn., Central College (purple line)",Banashankari (green line),Banashankari temple ,Social,UVCE ,Other,16:20:00,Metro ,30,Walk ,2,< 0.5 km ,7,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Postgraduate,Employed,,0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,5,3,6,8,1,1,1,1,4,0,1,1,1,1
648,648,"Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Vajarahalli (green line),"A2b,vajarahalli",Home,"Vasanth nagar, mount Carmel college ",School,15:30:00,Metro ,60,Auto Rickshaw ,10,1 km to 1.5 km ,4,Walk ,6,< 0.5 km ,,For access trip only ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,1,3,1,1,3,1,1,0,5,1,3,1
649,649,"Sir.M.Visvesvaraya Stn., Central College (purple line)",Attiguppe (purple line),Good will appartment near,Home,Technical education building ,Work,16:20:00,Metro ,60,Walk ,15,0.5 to 1 km ,8,Walk ,15,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,1,2,1,2,2,2,4,1,1,1,2,2
650,650,Baiyappanahalli (purple line),Chickpet (green line),Chikpete,Shopping,Mahadevpura,Home,16:15:00,Bus + Metro ,60,Walk ,10,0.5 to 1 km ,5,Walk ,12,1 km to 1.5 km ,,For neither access nor egress trips ,5.0,5.0,Metro card ,20,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Business,,0.0,1,0,0,"No, I will not use a bicycle. .",5,4,4,1,2,2,2,3,4,1,1,1,2,3
651,651,Trinity (purple line),Attiguppe (purple line),Papreddy palya,Home,"Trinity, near metro station ",Work,16:05:00,Metro ,45,Walk ,5,< 0.5 km ,5,Two-Wheeler ,10,1.5 km to 2 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,2,0,0,"No, I will not use a bicycle. .",5,4,1,2,1,3,1,4,4,1,1,3,1,3
652,652,Mysore Road (purple line),Cubbon Park (purple line),Vasanth nagar,Friend,PES college ,School,16:45:00,Metro ,40,Walk ,10,0.5 to 1 km ,5,Walk ,15,0.5 to 1 km ,,For both access and egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 – 50,000",2.0,3,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",5,2,7,3,1,1,2,2,3,1,1,1,2,2
653,653,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Baiyappanahalli (purple line),KR purum ,School,Vijaynagar ,School,17:10:00,Metro ,60,Walk ,10,0.5 to 1 km ,5,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Student,,0.0,1,0,0,Not Applicable - because neither ends of my trip is home. .,5,3,3,3,1,1,2,2,4,1,1,1,2,2
654,654,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Pattanagere (purple line),Pattanagare,Friend,Avalahalli,Home,16:00:00,Bus + Metro ,90,Walk ,5,< 0.5 km ,5,Dropped-off by friends/others ,7,1.5 km to 2 km ,3.0,For neither access nor egress trips ,5.0,3.0,No ,68,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"<=10,000",0.0,1,0,0,"No, I will not use a bicycle. .",5,4,7,1,2,1,1,4,4,1,1,8,1,3
655,655,Trinity (purple line),Banashankari (green line),"Kumarswamy layout, near dayanandh Sagar college ",Home,"UTI mutual fund banglore, MG road ",Work,17:20:00,Metro ,60,Walk ,15,< 0.5 km ,5,Walk ,20,1 km to 1.5 km ,,For both access and egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Employed,,1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,2,1,1,1,3,3,1,1,1,1,3
656,656,Baiyappanahalli (purple line),Rajarajeshwari Nagar (purple line),Double road ,Home,Rr nagar ,Work,17:00:00,Bus + Metro ,60,Walk ,20,1.5 km to 2 km ,5,Auto Rickshaw ,10,2 km to 2.5 km ,2.0,For both access and egress trips ,5.0,7.0,Metro card ,70,No crowding  - Most ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,2,2,1,4,5,3,1,1,5,3,4
657,657,Cubbon Park (purple line),Kengeri (purple line),Kengeri kumbal kudu,Home,Ub city,School,17:00:00,Metro + Bus ,80,Walk ,10,0.5 to 1 km ,5,Walk ,5,< 0.5 km ,,For access trip only ,5.0,5.0,Metro card ,57,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,"No, I will not use a bicycle. .",5,4,1,3,3,1,2,1,1,1,1,1,2,1
658,658,Kengeri (purple line),Rashtreeya Vidyalaya Road (green line),"Btm layout, SILK board",Home,KENGERI ,Other,18:12:00,Metro ,40,Walk ,5,< 0.5 km ,5,Auto Rickshaw ,15,> 5 km ,8.0,For egress trip only ,,,No ,120,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,>2 Lakhs,1.0,2,1,0,"No, I will not use a bicycle. .",5,4,1,8,1,1,1,11,2,1,1,5,1,5
659,659,Jnanabharathi (purple line),Mahakavi Kuvempu Road (green line),Kuvempu road,Home,Bidadi ,Work,17:30:00,Metro ,45,Office vehicle,40,> 5 km ,5,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"10,001 – 25,000",0.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",5,1,1,2,1,2,11,1,4,1,10,1,5,1
0,0,Mantri Square Sampige Road (green line),Krantivira Sangolli Rayanna Railway Station (purple line),"Beni mill, near 500m from krantiveerasangoli rayanna metro station ",Work,"Sampige theater , near mantri Square ",Home,08:30:00,Metro ,30,Walk ,3,< 0.5 km ,5,Walk ,5,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,15,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,10th,Employed,,1.0,1,0,0,"No, I will not use a bicycle. .",15,4,2,1,1,3,1,2,4,1,1,1,1,2
1,1,Srirampura (green line),Kengeri (purple line),Surana collage ,School,"Srirampura, bendireddy circle ",Home,08:20:00,Metro + Bus ,45,Dropped-off by friends/family members/others ,6,1.5 km to 2 km ,5,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,3.0,2.0,Metro card ,0,No crowding  - Most ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Student,,1.0,2,1,0,"No, I will not use a bicycle. .",15,4,3,1,3,1,4,1,4,0,8,1,3,1
2,2,Krantivira Sangolli Rayanna Railway Station (purple line),Vijayanagar (purple line),"Near water tank , Vijaynagar",Friend,Majestic railway station ,Shopping,08:45:00,Metro ,35,Walk ,5,0.5 to 1 km ,3,Walk ,8,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - 25-50% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,3,7,4,1,2,2,2,4,1,1,1,2,2
3,3,Mantri Square Sampige Road (green line),Kengeri Bus Terminal (purple line),Wonder la amusement park ,Social,8th cross malleswaram,Home,08:30:00,Metro + Bus ,120,Walk ,18,1.5 km to 2 km ,1,Walk ,5,0.5 to 1 km ,,For access trip only ,2.0,7.0,No ,77,No crowding  - 50-75% of seats occupied ,Female,Not eligible ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,"25,001 – 50,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,4,6,1,3,1,4,2,1,0,1,1,3,2
4,4,Chickpet (green line),Mahalakshmi (green line),Geleyara balaga ,Home,Flower market ,Shopping,09:10:00,Metro ,30,Walk ,7,0.5 to 1 km ,5,Auto Rickshaw ,7,1.5 km to 2 km ,3.0,For neither access nor egress trips ,,,Metro card ,30,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,10th,Daily,,0.0,1,0,0,"No, I will not use a bicycle. .",15,4,1,4,1,4,2,4,4,0,1,5,2,3
5,5,Chickpet (green line),National College (green line),Sagarchandrama hospital ,School,Cotton pete,Home,09:00:00,Metro ,30,Walk ,15,0.5 to 1 km ,5,Walk ,3,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Trade,Student,,0.0,1,0,0,"No, I will not use a bicycle. .",15,4,3,1,1,1,2,1,4,0,1,1,2,1
6,6,Chickpet (green line),Nagasandra (green line),Nelamangla town police station ,Home,Chikpete flower market  ,Shopping,09:30:00,Metro ,60,Walk ,10,0.5 to 1 km ,5,Drove and parked a two-Wheeler ,30,> 5 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Trade,Business,,0.0,2,0,0,"No, I will not use a bicycle. .",15,4,1,4,1,2,2,11,4,0,1,3,2,5
