,M_ORIGIN,M_DESTINATION,D_LANDMARK,D_TYPE,O_LANDMARK,O_TYPE,START_TIME,TRIP_SEQUENCE,TOTAL_TIME,ACCESS_MODE,ACCESS_TIME,ACCESS_DISTANCE,WT_FS,EGRESS_MODE,EGRESS_TIME,EGRESS_DISTANCE,WT_FIS,BICYCLE_USE,TRANSFER_TIME,WAITING_TIME_SECOND_STOP,PASS,TOTAL_COST,CROWDING,GENDER,S_1,S_2,S_3,AGE,EDUCATION,OCCUPATION,INCOME,CARS,TWO_WHEELER,N_BICYCLES,OTHERS,PARKING,RENT,PARK,DESTINATION,ORIGIN,TRIP,AGE_C,ACCESS_DIS,EGRESS_DIS,RENT_BICYCLE,MALE,ACCESS_M,EGRESS_M
320,Mahatma Gandhi Road (purple line),Cubbon Park (purple line),"MG road, church street ",Shopping,Cubbon park ,Social,16:30:00,Metro ,15,Walk ,7,< 0.5 km ,6,Walk ,8,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Postgraduate,Employed,,0.0,1,0,0,"No, I will not use a bicycle. .",15,3,4,6,1,2,1,1,1,0,1,1
321,Goraguntepalya (green line),Jayanagar (green line),Going to jayanagar metro and going to church street from there taking auto,Friend,Near metro ,Other,16:30:00,Metro ,30,Walk ,5,< 0.5 km ,8,Auto Rickshaw ,15,> 5 km ,5,For neither access nor egress trips ,,,Metro card ,60,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,18-25 yrs ,Graduate,Employed,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,7,8,1,1,1,8,1,0,1,5
322,Goraguntepalya (green line),Konanakunte Cross (green line),"Gottigere,",Other,"Nagasandra,prestige apartment ",Friend,15:00:00,Metro + Bus ,90,Dropped-off by friends/family members/others ,25,4.5 km to 5 km ,8,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,5,10,No ,47,Low crowding - All seats AND up to 25% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,8,7,3,1,6,1,1,0,8,1
323,Cubbon Park (purple line),Mysore Road (purple line),"Nagarbhavi, vinayaka park near",Home,Cubbon park ,Social,16:45:00,Metro ,45,Walk ,5,< 0.5 km ,6,Drove and parked a two-Wheeler ,15,3.5 km to 4 km ,,For both access and egress trips ,,,Metro card ,30,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,1.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,1,6,1,2,1,9,3,1,1,3
324,Goraguntepalya (green line),Mahalakshmi (green line),Iskon temple ,Social,Near sparsh hospital ,Home,16:45:00,Metro ,20,Walk ,7,< 0.5 km ,8,Walk ,8,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was not making this trip earlier ,36-45 yrs ,Graduate,Unemployed,,1.0,1,1,0,"No, I will not use a bicycle. .",15,3,6,1,1,3,1,3,1,0,1,1
325,Goraguntepalya (green line),Sandal Soap Factory (green line),Orion ,Shopping,"Gorguntapalya, near metro station ",Other,16:45:00,Metro ,15,Walk ,5,< 0.5 km ,8,Walk ,3,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,0.0,0,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,4,8,1,1,1,1,1,0,1,1
326,Krishna Rajendra Market (green line),Pattanagere (purple line),Global tech park ,Work,Hosur through ksrtc ,Other,07:00:00,Metro ,50,Walk ,5,< 0.5 km ,1,Walk ,10,0.5 to 1 km ,,For egress trip only ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,"50,001 – 1,00,000",0.0,1,1,0,"No, I will not use a bicycle. .",15,3,2,8,1,2,1,3,4,1,1,1
327,Krantivira Sangolli Rayanna Railway Station (purple line),Jnanabharathi (purple line),Jnanbharthi University ,Work,Tumkur through train,Home,06:30:00,Metro + Bus ,20,Walk ,5,< 0.5 km ,4,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,5,15,No ,34,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Doctorate,Employed,"1,00,001 – 2,00,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,3,2,1,3,2,1,1,1,1,1,1
328,Kengeri Bus Terminal (purple line),Mysore Road (purple line),BHEL,Work,"Mysore road,mettagalli by train",Home,08:50:00,Metro ,15,Walk ,10,1 km to 1.5 km ,9,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,60,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,26-35 yrs ,Graduate,Employed,"25,001 – 50,000",1.0,1,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,2,4,1,2,1,1,1
329,Rajarajeshwari Nagar (purple line),Cubbon Park (purple line),Prestige nebula,Work,"Maheswari hostel, rajarajeshwari nagar ",Home,08:45:00,Metro ,50,Walk ,10,0.5 to 1 km ,1,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Postgraduate,Student,"<=10,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,1,3,1,1,1,1,1
330,Lalbagh (green line),Trinity (purple line),"Ulsoor road,conrade hotel ",Work,"Lalbagh,near metro station ",Home,09:10:00,Metro ,50,Walk ,5,< 0.5 km ,5,Walk ,15,0.5 to 1 km ,,For egress trip only ,,,Metro card ,0,No crowding  - Most ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,>2 Lakhs,1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,2,1,1,2,1,3,4,0,1,1
331,Lalbagh (green line),Indiranagar (purple line),"Indiranagar, near Glen's bakehouse ",Work,Lalbagh ,Home,09:35:00,Metro ,45,Walk ,5,< 0.5 km ,5,Walk ,10,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,2,1,1,1,1,1,1,0,1,1
332,Jayaprakash Nagar (green line),Indiranagar (purple line),Egl tech park,Work,JP nagar metro station ,Home,09:10:00,Metro ,90,Walk ,5,< 0.5 km ,5,Office shuttle ,30,> 5 km ,5,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,1,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,3,1,8,1,1,1,9
333,Lalbagh (green line),Cubbon Park (purple line),Suzie q,Work,Ck krishniah chetty and sons ,Home,09:35:00,Metro + Bus ,20,Walk ,10,< 0.5 km ,5,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,2,2,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,Yes ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1.0,1,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,2,1,3,1,1,1,1,0,1,1
334,Lalbagh (green line),Swami Vivekananda Road (purple line),Bagmane- tech park,Work,Mavalli cross,Home,09:30:00,Metro + Bus ,60,Auto Rickshaw ,5,1 km to 1.5 km ,5,Walk ,5,< 0.5 km ,,For access trip only ,2,1,Metro card ,50,High crowding - All seats AND 50-75% of standing space occupied ,Female,Not eligible ,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,>2 Lakhs,1.0,0,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,2,1,3,2,4,1,2,0,5,1
335,Baiyappanahalli (purple line),Krishna Rajendra Market (green line),Kr market ,Shopping,Hoskote keb office ,Home,08:30:00,Bus + Metro ,60,Walk ,10,0.5 to 1 km ,2,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,5,10,Metro card ,25,Low crowding - All seats AND up to 25% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,Trade,Employed,"<=10,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,3,4,1,2,4,3,1,1,1,1,1
336,Jayanagar (green line),Cubbon Park (purple line),Near hal ,Work,Jaynagar 3rd block ,Home,10:10:00,Metro ,45,Walk ,10,0.5 to 1 km ,5,Walk ,4,< 0.5 km ,,For access trip only ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,,1.0,2,1,0,"No, I will not use a bicycle. .",15,3,2,1,1,2,3,1,2,0,1,1
337,Jayanagar (green line),"Sir.M.Visvesvaraya Stn., Central College (purple line)",Ms building,Work,Byrsandra,Home,10:20:00,Metro ,25,Dropped-off by friends/family members/others ,5,0.5 to 1 km ,5,Walk ,10,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,46-60 yrs ,Graduate,Employed,,1.0,2,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,4,3,1,1,0,8,1
338,Jayanagar (green line),Trinity (purple line),Embassy heights,Work,Padmanabnagar,Home,10:25:00,Metro ,90,Drove and parked a two-Wheeler ,25,> 5 km ,6,Walk ,5,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,33,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1.0,2,1,0,"No, I will not use a bicycle. .",15,3,2,1,1,1,8,3,1,0,3,1
339,Jayanagar (green line),Sandal Soap Factory (green line),Iskon ,Social,Nmkrv college ,Home,10:50:00,Metro ,25,Walk ,5,< 0.5 km ,6,Walk ,7,0.5 to 1 km ,,For neither access nor egress trips ,,,No ,33,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,6,1,1,1,1,3,1,0,1,1
340,Jayanagar (green line),Trinity (purple line),Kotak Mahindra Bank ,Work,"Padmanabnagar, Ravi gas agency",Home,10:30:00,Metro ,60,Drove and parked a two-Wheeler ,25,> 5 km ,6,Walk ,4,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1.0,1,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,1,8,1,1,0,3,1
341,Krantivira Sangolli Rayanna Railway Station (purple line),Halasuru (purple line),"Cambridge layout,1st cross,Sai Baba temple ",Work,"Magadi road, muthoot finance gold loan company ",Home,11:00:00,Metro ,25,Walk ,2,< 0.5 km ,9,Walk ,10,0.5 to 1 km ,,For neither access nor egress trips ,,,Metro card ,23,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,12th,Employed,"1,00,001 – 2,00,000",0.0,2,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,1,1,3,1,1,1,1
342,Jayanagar (green line),Mantri Square Sampige Road (green line),"Shangri-La, Mount Carmel college ",School,Central mall,Home,11:03:00,Metro ,30,Drove and parked a two-Wheeler ,10,1.5 km to 2 km ,8,Auto Rickshaw ,10,3.5 km to 4 km ,3,For neither access nor egress trips ,,,Metro card ,20,High crowding - All seats AND 50-75% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,2,1,0,"No, I will not use a bicycle. .",15,3,3,1,1,1,2,9,1,0,3,5
343,Krantivira Sangolli Rayanna Railway Station (purple line),"Dr. B. R. Ambedkar Station, Vidhana Soudha (purple line)",Vidhana soudha ,Work,"Magadi road,2nd block ",Home,11:15:00,Metro ,25,Walk ,10,0.5 to 1 km ,7,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was not making this trip earlier ,36-45 yrs ,Graduate,Employed,,0.0,2,1,0,"No, I will not use a bicycle. .",15,3,2,1,1,3,3,1,1,1,1,1
344,Krantivira Sangolli Rayanna Railway Station (purple line),Mahatma Gandhi Road (purple line),Manyavar ,Work,Magadi road metro station ,Home,11:30:00,Bus + Metro ,45,Walk ,10,0.5 to 1 km ,20,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,5,9,Metro card ,10,Medium crowding - All seats AND 25-50% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,10th,Employed,,0.0,0,0,0,"No, I will not use a bicycle. .",15,3,2,1,2,3,3,1,1,1,1,1
345,Jayaprakash Nagar (green line),Rajajinagar (green line),Mahalaxmi police station ,Work,Near Metro station ,Home,11:45:00,Metro ,45,Walk ,3,< 0.5 km ,9,Walk ,10,0.5 to 1 km ,,For egress trip only ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,,1.0,1,0,0,"No, I will not use a bicycle. .",15,3,2,1,1,1,1,3,4,0,1,1
346,Jayaprakash Nagar (green line),Mahalakshmi (green line),Iskon temple ,Social,Ig circle,Home,10:30:00,Metro ,30,Walk ,15,1 km to 1.5 km ,9,Walk ,10,0.5 to 1 km ,,For access trip only ,,,Metro card ,40,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,1.0,2,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,6,1,1,1,4,3,2,0,1,1
347,Mahalakshmi (green line),Halasuru (purple line),Near MG road,Shopping,"Nandini layout, near nandini layout bus stop",Friend,11:00:00,Metro ,90,Walk ,18,3 km to 3.5 km ,3,Dropped-off by friends/family members/others ,5,1.5 km to 2 km ,5,For access trip only ,,,No ,42,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Postgraduate,Employed,"50,001 – 1,00,000",0.0,1,0,0,Not Applicable - because neither ends of my trip is home. .,15,4,4,7,1,2,5,2,2,1,1,8
348,Mysore Road (purple line),Mahatma Gandhi Road (purple line),Church Street ,Work,"Nagarbhavi, near Swathi restaurant ",Home,11:30:00,Metro ,50,Drove and parked a two-Wheeler ,10,3.5 km to 4 km ,6,Walk ,5,< 0.5 km ,,For access trip only ,,,Metro card ,0,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Graduate,Employed,"50,001 – 1,00,000",1.0,1,1,0,"Yes, I own a bicycle or I will buy a bicycle, and use it under current travel conditions between my home and the metro station. .",15,1,2,1,1,3,9,1,2,1,3,1
349,Jayaprakash Nagar (green line),Mantri Square Sampige Road (green line),Mantri square,Shopping,"JP nagar,metro station ",Home,00:00:00,Metro ,25,Walk ,3,< 0.5 km ,8,Walk ,4,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,36-45 yrs ,Trade,Unemployed,,1.0,2,0,0,"No, I will not use a bicycle. .",15,3,4,1,1,3,1,1,1,0,1,1
350,Krantivira Sangolli Rayanna Railway Station (purple line),Deepanjali Nagar (purple line),Gfc hotel,Home,Sagara through railway ,Other,12:00:00,Metro ,25,Walk ,5,< 0.5 km ,7,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,,,Metro card ,0,Low crowding - All seats AND up to 25% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Unemployed,"50,001 – 1,00,000",0.0,0,0,0,"No, I will not use a bicycle. .",15,3,1,8,1,1,1,1,1,0,1,1
351,Rajajinagar (green line),Indiranagar (purple line),"SBM Offshore, intermediate ring road",Work,"Sriranga complex, 500m from rajajinagar metro",Work,12:02:00,Metro + Bus ,42,Walk ,3,< 0.5 km ,4,Walk ,1,< 0.5 km ,,For neither access nor egress trips ,6,5,Metro card ,10,High crowding - All seats AND 50-75% of standing space occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Employed,"50,001 – 1,00,000",0.0,1,1,0,Not Applicable - because neither ends of my trip is home. .,15,4,2,2,3,1,1,1,1,1,1,1
352,"Nadaprabhu Kempegowda Station, Majestic (green/purple line)",Baiyappanahalli (purple line),Tin factory ,Home,"Majestic, KSR railway station ",Work,12:10:00,Metro + Bus ,40,Walk ,5,< 0.5 km ,7,Walk ,5,< 0.5 km ,,For neither access nor egress trips ,4,5,Metro card ,5,No crowding  - 50-75% of seats occupied ,Male,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,26-35 yrs ,Graduate,Employed,"25,001 – 50,000",0.0,1,0,0,"No, I will not use a bicycle. .",15,3,1,2,3,2,1,1,1,1,1,1
353,Jayaprakash Nagar (green line),Vijayanagar (purple line),Metro station ,Other,Inchara hotel,Home,00:12:00,Metro ,25,Walk ,3,< 0.5 km ,8,Walk ,2,< 0.5 km ,,For neither access nor egress trips ,,,No ,72,Medium crowding - All seats AND 25-50% of standing space occupied ,Female,,I will use same mode as reported for this trip ,I was using same mode as reported for this trip ,18-25 yrs ,Graduate,Student,,2.0,3,0,0,"Yes, I own a bicycle or I will buy a bicycle, and use it if a safe bicycling path is available between my home and the metro station. .",15,2,8,1,1,1,1,1,1,0,1,1
